2018-06-27 10:08:46,640 INFO [WriteToFile.java : 55] Getting ApiKey from apikey.text
2018-06-27 10:08:46,747 INFO [WriteToFile.java : 57] Get ApiKey from apikey.text sucessfully!
2018-06-27 10:08:46,750 INFO [WriteToFile.java : 65] Start to update location ...
2018-06-27 10:09:29,485 ERROR [WriteToFile.java : 78] Line 64, Error: You have exceeded your daily request quota for this API.
2018-06-27 10:09:29,955 ERROR [WriteToFile.java : 78] Line 65, Error: You have exceeded your daily request quota for this API.
2018-06-27 10:09:30,452 ERROR [WriteToFile.java : 78] Line 66, Error: You have exceeded your daily request quota for this API.
2018-06-27 10:09:30,906 ERROR [WriteToFile.java : 78] Line 67, Error: You have exceeded your daily request quota for this API.
2018-06-27 10:09:41,379 ERROR [WriteToFile.java : 78] Line 68, Error: You have exceeded your daily request quota for this API.
2018-06-27 10:09:41,848 ERROR [WriteToFile.java : 78] Line 69, Error: You have exceeded your daily request quota for this API.
2018-06-27 10:09:42,329 ERROR [WriteToFile.java : 78] Line 70, Error: You have exceeded your daily request quota for this API.
2018-06-27 10:09:42,808 ERROR [WriteToFile.java : 78] Line 71, Error: You have exceeded your daily request quota for this API.
2018-06-27 10:09:43,284 ERROR [WriteToFile.java : 78] Line 72, Error: You have exceeded your daily request quota for this API.
2018-06-27 10:09:43,747 ERROR [WriteToFile.java : 78] Line 73, Error: You have exceeded your daily request quota for this API.
2018-06-27 10:09:44,209 ERROR [WriteToFile.java : 78] Line 74, Error: You have exceeded your daily request quota for this API.
2018-06-27 10:09:44,677 ERROR [WriteToFile.java : 78] Line 75, Error: You have exceeded your daily request quota for this API.
2018-06-27 10:09:45,189 ERROR [WriteToFile.java : 78] Line 76, Error: You have exceeded your daily request quota for this API.
2018-06-27 10:09:45,699 ERROR [WriteToFile.java : 78] Line 77, Error: You have exceeded your daily request quota for this API.
2018-06-27 10:09:46,190 ERROR [WriteToFile.java : 78] Line 78, Error: You have exceeded your daily request quota for this API.
2018-06-27 10:09:46,668 ERROR [WriteToFile.java : 78] Line 79, Error: You have exceeded your daily request quota for this API.
2018-06-27 10:09:47,136 ERROR [WriteToFile.java : 78] Line 80, Error: You have exceeded your daily request quota for this API.
2018-06-27 10:09:47,589 ERROR [WriteToFile.java : 78] Line 81, Error: You have exceeded your daily request quota for this API.
2018-06-27 10:09:48,046 ERROR [WriteToFile.java : 78] Line 82, Error: You have exceeded your daily request quota for this API.
2018-06-27 10:09:48,512 ERROR [WriteToFile.java : 78] Line 83, Error: You have exceeded your daily request quota for this API.
2018-06-27 10:09:48,984 ERROR [WriteToFile.java : 78] Line 84, Error: You have exceeded your daily request quota for this API.
2018-06-27 10:09:49,476 ERROR [WriteToFile.java : 78] Line 85, Error: You have exceeded your daily request quota for this API.
